[00:00:36] [Render thread/INFO] (Minecraft) Loaded 1290 recipes
[00:00:36] [Render thread/INFO] (Minecraft) Loaded 1399 advancements
[00:00:36] [Render thread/INFO] (BiomeModificationImpl) Applied 0 biome modifications to 0 of 64 new biomes in 1.775 ms
[00:00:36] [Server thread/INFO] (Minecraft) Starting integrated minecraft server version 1.21.1
[00:00:36] [Server thread/INFO] (Minecraft) Generating keypair
[00:00:37] [Server thread/INFO] (Minecraft) Preparing start region for dimension minecraft:overworld
[00:00:37] [Render thread/INFO] (Minecraft) Preparing spawn area: 0%
[00:00:37] [Render thread/INFO] (Minecraft) Time elapsed: 429 ms
[00:00:37] [Server thread/INFO] (Minecraft) Changing view distance to 12, from 10
[00:00:37] [Server thread/INFO] (Minecraft) Changing simulation distance to 12, from 0
[00:00:39] [Server thread/ERROR] (Minecraft) Recoverable errors when loading section [15, 4, 0]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default)
[00:00:39] [Server thread/ERROR] (Minecraft) Recoverable errors when loading section [15, 3, 1]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default)
[00:00:39] [Server thread/ERROR] (Minecraft) Recoverable errors when loading section [15, 4, 1]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:bush -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default)
[00:00:39] [Server thread/ERROR] (Minecraft) Recoverable errors when loading section [15, 4, -2]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:bush -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default)
[00:00:39] [Server thread/ERROR] (Minecraft) Recoverable errors when loading section [15, 4, 2]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:bush -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default)
[00:00:39] [Server thread/ERROR] (Minecraft) Recoverable errors when loading section [15, 3, 3]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default)
[00:00:39] [Server thread/ERROR] (Minecraft) Recoverable errors when loading section [15, 4, 3]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default)
[00:00:39] [Server thread/ERROR] (Minecraft) Recoverable errors when loading section [15, 3, 4]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default)
[00:00:39] [Server thread/ERROR] (Minecraft) Recoverable errors when loading section [15, 4, 4]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default)
[00:00:39] [Server thread/ERROR] (Minecraft) Recoverable errors when loading section [-11, 3, 17]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default)
[00:00:39] [Server thread/ERROR] (Minecraft) Recoverable errors when loading section [-11, 4, 17]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default)
[00:00:39] [Server thread/ERROR] (Minecraft) Recoverable errors when loading section [-12, 3, 17]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default)
[00:00:39] [Server thread/ERROR] (Minecraft) Recoverable errors when loading section [-12, 4, 17]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default)
[00:00:39] [Server thread/ERROR] (Minecraft) Recoverable errors when loading section [-15, 4, 14]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default)
[00:00:39] [Server thread/ERROR] (Minecraft) Recoverable errors when loading section [-15, 5, 14]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default)
[00:00:39] [Server thread/ERROR] (Minecraft) Recoverable errors when loading section [-15, 4, 15]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default)
[00:00:39] [Server thread/ERROR] (Minecraft) Recoverable errors when loading section [-15, 5, 15]: (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:bush -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default); (Unknown registry key in ResourceKey[minecraft:root / minecraft:block]: minecraft:leaf_litter -> using default)
